date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200420,OK,2680,32966,,307,541,136,,,,1614,143,541,35646,35646,35646,40,3,0,0,81,81
20200420,OR,1956,38089,,303,465,74,,35,,,75,465,40045,40045,40045,41,1,9,961,46,1007
20200420,PA,33232,129720,,2701,,,,659,,,1204,,162952,162952,162952,42,92,0,3150,948,4098
20200420,PR,1252,8486,1895,,,,,,,,63,,11633,9738,9738,72,1,0,206,39,245
20200420,RI,5098,31990,,297,629,62,,45,,267,175,629,37088,37088,37088,44,11,24,1997,343,2340
20200420,SC,4377,36103,,,776,,,,,2063,120,776,40480,40480,40480,45,0,0,0,0,0
20200420,SD,1685,10641,0,,87,,,,,709,7,87,12326,12326,12326,46,0,13,214,50,264
20200420,TN,7238,93451,,,730,,,,,3575,152,730,100689,100689,100689,47,4,6,3423,168,3591
20200420,TX,19458,170936,,1411,,,,,,5706,495,,190394,190394,190394,48,18,0,7149,535,7684
20200420,UT,3213,65098,,,268,,,,,776,28,268,68311,68311,68311,49,1,9,4612,144,4756
20200420,VA,8990,47745,468,1296,1500,396,,237,,1324,300,1500,57203,56735,56735,51,23,78,1549,453,2002
20200420,VI,53,554,18,,,,,,,48,3,,625,607,607,78,0,0,6,0,6
20200420,VT,816,12165,,49,,,,,,15,38,,12981,12981,12981,50,0,0,251,4,255
20200420,WA,12346,146419,,403,,122,,,,,629,,158765,158765,158765,53,14,0,4211,200,4411
20200420,WI,4499,46603,237,406,1211,168,307,,,,230,1211,51339,51102,51102,55,10,21,1280,153,1433
20200420,WV,902,21253,,77,,37,,23,,290,24,,22155,22155,22155,54,6,0,2085,39,2124
20200420,WY,313,7073,,19,51,,,,,233,2,51,7386,7386,7386,56,0,1,101,4,105
20200419,AK,319,9576,,37,36,,,,,153,9,36,9895,9895,9895,2,0,0,235,5,240
20200419,AL,4837,40875,,,641,,260,,157,,154,641,45712,45712,45712,1,8,21,2992,182,3174
20200419,AR,1781,22428,,88,291,,,25,57,721,40,291,24209,24209,24209,5,2,0,26,42,68
20200419,AS,0,3,17,,,,,,,,,,20,3,3,60,0,0,0,0,0
20200419,AZ,4929,48061,,631,,283,,187,,994,184,,52990,52990,52990,4,7,0,1735,210,1945
20200419,CA,30333,250567,7200,4731,,1457,,,,,1166,,288100,280900,280900,6,94,0,19864,1370,21234
20200419,CO,9433,35173,,874,1797,,,,,,411,1797,44606,44606,44606,8,20,42,913,386,1299
20200419,CT,17550,40663,,1938,,,,,,,1086,,58213,58213,58213,9,50,0,2010,741,2751
20200419,DC,2793,10906,,313,,105,,79,,622,96,,13699,13699,13699,11,5,0,304,127,431
20200419,DE,2538,12256,,249,,,,,,466,67,,14794,14794,14794,10,6,0,562,215,777
20200419,FL,25996,230083,1179,,3930,,,,,,781,3930,257258,256079,256079,12,27,88,8825,727,9552
20200419,GA,18301,61632,,,3464,,,,,,687,3464,79933,79933,79933,13,14,44,5093,632,5725
20200419,GU,133,943,,6,,2,,,,112,5,,1076,1076,1076,66,0,0,0,0,0
20200419,HI,574,22896,,,51,,,,,410,9,51,23470,23470,23470,15,0,3,1106,21,1127
20200419,IA,2902,21648,,198,,86,,54,,1171,75,,24550,24550,24550,19,1,0,1214,389,1603
20200419,ID,1668,15201,,,151,,53,,,520,44,151,16869,16869,16869,16,1,0,247,13,260
20200419,IL,30357,112961,,4314,,1196,,749,,,1290,,143318,143318,143318,17,31,0,4717,1197,5914
20200419,IN,11210,49932,,,,649,,342,,,562,,61142,61142,61142,18,17,0,3700,569,4269
20200419,KS,1849,16281,,,390,,,,,,92,390,18130,18130,18130,20,6,7,395,59,454
20200419,KY,2707,29518,,274,1059,155,534,,,1174,144,1059,32225,32225,32225,21,7,51,1444,185,1629
20200419,LA,23928,111420,,1748,,,,349,,,1296,,135348,135348,135348,22,29,0,-2999,348,-2651
20200419,MA,39820,129295,,3789,3789,987,,,,,2146,3789,169115,169115,169115,25,163,61,4691,2293,6984
20200419,MD,12830,55061,,,2886,,,,,914,548,2886,67891,67891,67891,24,14,129,1999,522,2521
20200419,ME,867,14076,,46,136,18,,9,,393,34,136,14943,14943,14943,23,2,0,0,20,20
20200419,MI,31424,78237,,3403,,1344,,1115,,3237,2391,,109661,109661,109661,26,83,0,9301,633,9934
20200419,MN,2356,43360,,228,574,116,226,,,1160,134,574,45716,45716,45716,27,13,13,1305,143,1448
20200419,MO,5667,48242,,875,,,,,,,176,,53909,53909,53909,29,1,0,0,150,150
20200419,MP,14,42,4,,,,,,,9,2,,60,56,56,69,0,0,0,0,0
20200419,MS,4274,34791,,,808,138,,79,,,159,808,39065,39065,39065,28,7,26,0,300,300
20200419,MT,433,10465,,18,55,,,,,243,10,55,10898,10898,10898,30,0,0,322,7,329
20200419,NC,6493,72279,,465,,,,,,,172,,78772,78772,78772,37,8,0,2208,353,2561
20200419,ND,585,13045,,15,51,,,,,189,10,51,13630,13630,13630,38,1,4,610,57,667
20200419,NE,1287,13288,,,,,,,,,28,,14575,14575,14575,31,4,0,749,149,898
20200419,NH,1342,12082,316,85,192,,,,,513,38,192,13740,13424,13424,33,1,2,517,55,572
20200419,NJ,85301,85387,,7494,,1940,,1628,,,4202,,170688,170688,170688,34,132,0,4271,3881,8152
20200419,NM,1798,34834,,92,258,,,,,465,53,258,36632,36632,36632,35,2,16,932,87,1019
20200419,NV,3728,27870,,,,,,,,,155,,31598,31598,31598,32,4,0,745,102,847
20200419,NY,242786,374769,,16213,53809,5016,,,,37596,13869,53809,617555,617555,617555,36,507,1384,14969,6054,21023
20200419,OH,11602,75697,,,2565,,765,,,,471,2565,87299,87299,87299,39,20,46,6878,1380,8258
20200419,OK,2599,32966,,307,541,136,,,,1575,140,541,35565,35565,35565,40,1,0,0,29,29
20200419,OR,1910,37128,,290,456,74,,37,,,74,456,39038,39038,39038,41,2,7,1389,66,1455
20200419,PA,32284,126570,,2634,,,,657,,,1112,,158854,158854,158854,42,276,0,3674,1215,4889
20200419,PR,1213,8280,1839,,,,,,,,62,,11332,9493,9493,72,2,0,225,95,320
20200419,RI,4755,29993,,298,605,66,,37,,244,164,605,34748,34748,34748,44,14,27,1658,276,1934
20200419,SC,4377,36103,,,776,,,,,2633,120,776,40480,40480,40480,45,1,0,1516,131,1647
20200419,SD,1635,10427,0,,74,,,,,646,7,74,12062,12062,12062,46,0,6,309,93,402
20200419,TN,7070,90028,,,724,,,,,3344,148,724,97098,97098,97098,47,3,5,6204,308,6512
20200419,TX,18923,163787,,1471,,,,,,5334,477,,182710,182710,182710,48,24,0,5808,663,6471
20200419,UT,3069,60486,,,259,,,,,679,27,259,63555,63555,63555,49,2,8,3473,138,3611
20200419,VA,8537,46196,499,1319,1422,388,,231,,1267,277,1422,55232,54733,54733,51,19,126,2318,484,2802
20200419,VI,53,548,22,,,,,,,48,3,,623,601,601,78,0,0,158,0,158
20200419,VT,812,11914,,53,,,,,,15,38,,12726,12726,12726,50,0,0,151,9,160
20200419,WA,12146,142208,,586,,193,,,,,615,,154354,154354,154354,53,17,0,1399,259,1658
20200419,WI,4346,45323,248,397,1190,162,307,,,,220,1190,49917,49669,49669,55,9,14,1361,147,1508
20200419,WV,863,19168,,72,,37,,25,,265,18,,20031,20031,20031,54,2,0,513,78,591
20200419,WY,309,6972,,19,50,,,,,227,2,50,7281,7281,7281,56,0,0,755,4,759
20200418,AK,314,9341,,39,36,,,,,147,9,36,9655,9655,9655,2,0,0,200,5,205
20200418,AL,4655,37883,,,620,,247,,148,,146,620,42538,42538,42538,1,2,26,4565,125,4690
20200418,AR,1739,22402,,86,291,,,22,57,703,38,291,24141,24141,24141,5,1,291,603,44,647
20200418,AS,0,3,17,,,,,,,,,,20,3,3,60,0,0,0,0,0
20200418,AZ,4719,46326,,566,,285,,178,,539,177,,51045,51045,51045,4,8,0,1603,212,1815
20200418,CA,28963,230703,7200,4936,,1490,,,,,1072,,266866,259666,259666,6,87,0,6617,1435,8052
20200418,CO,9047,34260,,843,1755,,,,,,391,1755,43307,43307,43307,8,17,62,1105,372,1477
20200418,CT,16809,38653,,1946,,,,,,,1036,,55462,55462,55462,9,0,0,0,0,0
20200418,DC,2666,10602,,313,,105,,79,,608,91,,13268,13268,13268,11,5,0,435,190,625
20200418,DE,2323,11694,,224,,,,,,423,61,,14017,14017,14017,10,0,0,0,0,0
20200418,FL,25269,221258,0,,3842,,,,,,754,3842,246527,246527,246527,12,55,177,10540,1150,11690
20200418,GA,17669,56539,,,3420,,,,,,673,3420,74208,74208,74208,13,23,96,2049,475,2524
20200418,GU,133,943,,6,,2,,,,110,5,,1076,1076,1076,66,0,0,3,0,3
20200418,HI,553,21790,,,48,,,,,390,9,48,22343,22343,22343,15,0,3,474,12,486
20200418,IA,2513,20434,,193,,84,,51,,1095,74,,22947,22947,22947,19,10,0,974,181,1155
